gene,log2FC,mean_tumor,mean_normal,p_value,t_statistic,rank,adj_p_value,neg_log10_p,significant,direction
PTGER3,-1.9279,5.4309,7.3588,0.00010772006506057857,-4.8491,3281,0.0007511841172161041,3.1242536032210793,True,Downregulated in Tumor
PODXL,-1.0396,8.9586,9.9982,0.00010797449068125032,-4.4958,3283,0.0007524996487319547,3.1234936984634336,True,Downregulated in Tumor
HIBADH,-1.1118,8.223,9.3348,0.00011325669844097964,-6.0326,3307,0.0007835842940216554,3.1059142774859883,True,Downregulated in Tumor
LENG8,-1.4302,7.56,8.9902,0.00011467624869991044,-5.6328,3313,0.0007919687806380775,3.1012919379355615,True,Downregulated in Tumor
ZBED6,1.3727,6.9551,5.5824,0.00011578170776504371,5.5482,3321,0.0007976770471738032,3.0981729044125745,True,Upregulated in Tumor
ANKRD20A12P,1.0009,6.7365,5.7356,0.00011602455868414735,4.7168,3323,0.000798869064909206,3.097524395964128,True,Upregulated in Tumor
CD36,-2.8021,7.1159,9.918,0.00011638300725420317,-6.4586,3324,0.000801096030678751,3.0963154201279166,True,Downregulated in Tumor
CLSTN1,-1.0236,8.9641,9.9877,0.00011708508426116064,-5.1684,3330,0.0008042577768229911,3.094604730966891,True,Downregulated in Tumor
NALCN-AS1,-1.4388,4.7535,6.1923,0.00011819455491736849,-4.1991,3336,0.000810330159228057,3.091337997027013,True,Downregulated in Tumor
MMP12,2.1177,6.3307,4.213,0.0001181969012257702,5.0117,3337,0.000810330159228057,3.091337997027013,True,Upregulated in Tumor
MCM2,1.6149,8.5611,6.9461,0.00011862756734717448,5.684,3343,0.0008117121858402693,3.090597934132117,True,Upregulated in Tumor
AOC3,-2.5097,5.6044,8.1141,0.0001216080783514544,-5.6387,3360,0.0008280931049646657,3.0819208314528073,True,Downregulated in Tumor
CYS1,-1.0779,5.1303,6.2082,0.00012464373267728458,-4.4342,3375,0.0008447949708927063,3.0732486801796375,True,Downregulated in Tumor
BNIP3L,-1.0963,9.614,10.7103,0.0001265975717516017,-5.5362,3385,0.0008556496053759394,3.0677040456099123,True,Downregulated in Tumor
BEX2,-1.2114,7.9992,9.2106,0.0001266271662501281,-4.1991,3386,0.0008556496053759394,3.0677040456099123,True,Downregulated in Tumor
EVA1B,-1.6191,6.407,8.0261,0.00012714587419655995,-4.6055,3387,0.0008587834757562693,3.0661163206131894,True,Downregulated in Tumor
REEP6,-2.2564,6.8304,9.0869,0.00012770476311806814,-5.6756,3391,0.0008616587968567971,3.064664673824256,True,Downregulated in Tumor
ABAT,-1.8233,6.0942,7.9175,0.00012945183610379424,-4.443,3400,0.0008711347088396506,3.0599146822114753,True,Downregulated in Tumor
CGB1,-1.6122,5.4663,7.0785,0.0001299102442435685,-4.2747,3402,0.0008737055815087734,3.0586348898682796,True,Downregulated in Tumor
SIRPA,-1.179,6.7768,7.9558,0.00013256046828948235,-5.2237,3413,0.0008886561718322169,3.051266238534099,True,Downregulated in Tumor
C9orf3,-1.0259,6.9347,7.9606,0.0001330583781905108,-4.7822,3414,0.0008917327747506993,3.0497652710033143,True,Downregulated in Tumor
FNDC1,2.4295,7.6225,5.193,0.00013482434201707115,5.3125,3418,0.0009025105164864213,3.044547728784729,True,Upregulated in Tumor
MT4,-1.3809,6.7928,8.1738,0.0001359002246946098,-5.7021,3427,0.0009073233560001963,3.042237909522313,True,Downregulated in Tumor
GPX3,-2.838,7.9236,10.7616,0.00013638470198768847,-6.8316,3431,0.0009092602646125918,3.041311787507845,True,Downregulated in Tumor
C3orf58,-1.0364,7.4546,8.491,0.00013638903969188877,-4.6478,3432,0.0009092602646125918,3.041311787507845,True,Downregulated in Tumor
KIAA1467,-1.7056,7.4118,9.1174,0.0001370668775240539,-4.9577,3434,0.0009131689982709552,3.039448841058716,True,Downregulated in Tumor
CTB-43E15.1,-1.3425,3.015,4.3575,0.00014004207587987855,-4.2863,3447,0.0009295511157910129,3.0317267234869223,True,Downregulated in Tumor
RBBP8,-1.2627,8.7914,10.0541,0.00014008824584240976,-5.1624,3448,0.0009295878958452249,3.031709539861071,True,Downregulated in Tumor
MAFK,-1.1523,8.1705,9.3229,0.00014056625148459374,-5.5708,3451,0.0009319489521783555,3.030607875622865,True,Downregulated in Tumor
COBL,-1.4228,7.2345,8.6573,0.00014060934382457703,-4.1521,3452,0.0009319645963807424,3.030600585380487,True,Downregulated in Tumor
EP300-AS1,1.4095,7.2878,5.8784,0.00014074673180947532,5.9483,3453,0.0009323673876724661,3.0304129256293564,True,Upregulated in Tumor
ADRA2A,-2.858,4.5719,7.4299,0.00014096657328770644,-5.2835,3455,0.0009335210410485452,3.029875888846887,True,Downregulated in Tumor
PTHLH,-3.2814,5.7045,8.9859,0.0001438577913058451,-6.7746,3460,0.0009512908280571491,3.021686690516332,True,Downregulated in Tumor
LINC00545,-1.7473,3.164,4.9113,0.00014422743627871799,-4.3413,3464,0.0009526338747277909,3.0210739794633246,True,Downregulated in Tumor
SAMD5,-1.5446,5.446,6.9906,0.00014446612249214986,-7.2396,3467,0.0009533847368388777,3.0207318051672236,True,Downregulated in Tumor
WISP1,1.8256,6.4605,4.6349,0.00014456788279674555,5.4262,3469,0.0009535062434100715,3.020676458916177,True,Upregulated in Tumor
FGD4,-1.0697,6.9823,8.052,0.00014724400915061572,-5.1415,3477,0.0009689223265361195,3.0137110366838304,True,Downregulated in Tumor
MIRLET7BHG,-1.3088,5.4086,6.7174,0.0001487851222056754,-5.0264,3481,0.0009779384073731264,3.0096884971350204,True,Downregulated in Tumor
GRASP,-1.8453,6.7846,8.6299,0.00014947160726134457,-6.1511,3483,0.0009817992784302205,3.007977291419169,True,Downregulated in Tumor
VENTX,-1.0567,4.783,5.8397,0.00014964954417147203,-4.1353,3486,0.000982194287935248,3.00780259588698,True,Downregulated in Tumor
LRRN4CL,-1.9646,5.3917,7.3564,0.00014973311522369515,-7.2591,3488,0.000982194287935248,3.00780259588698,True,Downregulated in Tumor
DACH1,-2.2984,4.6011,6.8995,0.00015060433111913201,-4.5864,3490,0.0009873430074515016,3.0055319452385025,True,Downregulated in Tumor
MRVI1,-1.2183,6.3331,7.5513,0.00015085549298193414,-5.0067,3492,0.000988423161347839,3.005057086491623,True,Downregulated in Tumor
VPS37B,-1.1382,7.2746,8.4128,0.00015127901534531797,-4.3138,3495,0.000990347316480937,3.004212470878666,True,Downregulated in Tumor
KERA,-1.3501,3.7808,5.1309,0.00015198410617121462,-4.877,3496,0.0009945066964337475,3.0023922882414724,True,Downregulated in Tumor
CSTA,-1.6056,7.9837,9.5894,0.0001538013735754916,-4.3948,3507,0.0010034147212452946,2.9985195316631614,True,Downregulated in Tumor
NR4A1,-3.2604,6.7532,10.0136,0.00015467802262513424,-5.8855,3512,0.0010075779244557849,2.996721356251399,True,Downregulated in Tumor
GPSM2,1.7215,7.7373,6.0158,0.0001555351679307815,5.3338,3514,0.0010124406566093065,2.994630423187287,True,Upregulated in Tumor
TNS4,-1.9875,6.9439,8.9314,0.00015631774193642487,-6.5412,3518,0.0010166429606325755,2.9928315421136897,True,Downregulated in Tumor
KIF20A,4.2788,7.7399,3.4612,0.00015900963269474422,6.9242,3528,0.0010310555609663644,2.9867179310589256,True,Upregulated in Tumor
MIR6787,1.7392,8.4021,6.6628,0.00015902950501093968,6.008,3529,0.0010310555609663644,2.9867179310589256,True,Upregulated in Tumor
PHLDB2,-1.3059,7.6162,8.9221,0.0001611350475052731,-4.884,3538,0.001042049148366492,2.9821117970048365,True,Downregulated in Tumor
EMCN,-1.9038,6.6319,8.5358,0.0001616679209765431,-5.6481,3540,0.001044904528797544,2.980923388510377,True,Downregulated in Tumor
CCDC24,-1.4883,5.779,7.2673,0.00016261428435239734,-4.1023,3544,0.0010498348831780055,2.978879000895344,True,Downregulated in Tumor
P4HA3,1.1453,5.7828,4.6374,0.0001628536639825835,5.0711,3545,0.0010510837325589592,2.9783626853610863,True,Upregulated in Tumor
TWIST1,-1.2313,6.4645,7.6957,0.0001629104713702808,-4.5824,3546,0.0010511538592645304,2.97833371086135,True,Downregulated in Tumor
ASPM,5.2089,7.7223,2.5135,0.00016339893211972636,6.8913,3548,0.0010537112646277732,2.977278377128876,True,Upregulated in Tumor
ATF3,-2.3838,8.0636,10.4473,0.00016545064194970082,-5.9036,3554,0.0010651408800813604,2.972592946783389,True,Downregulated in Tumor
IGSF6,1.1625,6.2874,5.1249,0.00016578078533648373,4.297,3556,0.0010666660203877242,2.9719715395330035,True,Upregulated in Tumor
CTHRC1,2.4856,10.6589,8.1733,0.0001660780883565898,6.3,3557,0.0010682785104297932,2.97131550781841,True,Upregulated in Tumor
TLCD1,1.1891,7.0779,5.8888,0.00016661419452233085,5.6678,3560,0.0010708238119862162,2.9702819799400597,True,Upregulated in Tumor
SERINC2,-1.3241,8.0357,9.3598,0.00016707217914243747,-4.1413,3563,0.0010728631655287592,2.9694556650287365,True,Downregulated in Tumor
BC032415,-2.2935,3.6732,5.9667,0.0001681203895756191,-4.6627,3564,0.0010792913898681718,2.9668612875438938,True,Downregulated in Tumor
OLFML3,-2.3096,7.6551,9.9647,0.00016912713873172336,-6.5199,3569,0.0010842333802694958,2.9648772262348317,True,Downregulated in Tumor
HS6ST2,-1.5206,5.0585,6.5791,0.0001703478780926616,-4.3434,3572,0.00109114206348267,2.9621187018681017,True,Downregulated in Tumor
OTOP2,-1.1492,5.2023,6.3515,0.000172944385801787,-4.8598,3586,0.001103448841925512,2.9572477967882116,True,Downregulated in Tumor
SIAE,-1.0935,6.8993,7.9928,0.0001730074391460772,-5.0746,3587,0.0011035434088827003,2.957210578798264,True,Downregulated in Tumor
PKP1,-2.5518,4.2762,6.828,0.00017317664414173782,-4.0762,3588,0.0011042070765151985,2.9569494739304814,True,Downregulated in Tumor
CEP55,4.8403,7.3936,2.5533,0.00017400251138838713,6.6857,3590,0.001108699123203701,2.9551862959258086,True,Upregulated in Tumor
RP11-127B20.2,-1.8318,3.6168,5.4486,0.00017429506923973738,-4.468,3592,0.0011102091270058995,2.9545952066636745,True,Downregulated in Tumor
abParts,-2.6848,7.0442,9.729,0.0001754873546254986,-4.2592,3594,0.0011167518594725316,2.9520433157238317,True,Downregulated in Tumor
KLF10,-1.2949,8.7647,10.0596,0.00017549562485828297,-5.7654,3595,0.0011167518594725316,2.9520433157238317,True,Downregulated in Tumor
DTX1,-1.4871,4.2157,5.7028,0.00017551746882269335,-4.2799,3596,0.0011167518594725316,2.9520433157238317,True,Downregulated in Tumor
KITLG,-1.2046,8.2204,9.425,0.00017707514632983872,-4.7636,3602,0.001124786048869159,2.948930079003408,True,Downregulated in Tumor
THBD,-1.7294,6.0072,7.7366,0.0001775775160110801,-5.2246,3603,0.0011276640483856544,2.9478202653026386,True,Downregulated in Tumor
LRFN4,1.1902,7.1826,5.9924,0.00017882243549044446,4.3563,3605,0.0011349396183138333,2.9450272434318054,True,Upregulated in Tumor
LRFN5,-1.1447,4.9308,6.0756,0.00017995828496545436,-5.9,3606,0.0011418318247392112,2.9423978566560005,True,Downregulated in Tumor
PLLP,-1.0159,5.9342,6.9501,0.00018022088720282076,-4.5306,3607,0.0011431810089272357,2.9418849988659788,True,Downregulated in Tumor
NRN1,-1.5845,6.5785,8.163,0.00018042940306260376,-5.6379,3609,0.001143869421466438,2.941623549645529,True,Downregulated in Tumor
ZDHHC2,-1.3227,7.0426,8.3653,0.0001826696532526634,-5.3232,3619,0.0011548719719317322,2.9374661585990673,True,Downregulated in Tumor
MYC,-1.4452,9.2604,10.7056,0.00018291153038909702,-4.3148,3620,0.0011560817169344033,2.9370114669886793,True,Downregulated in Tumor
SPAG1,1.1215,6.3643,5.2428,0.00018326908614395548,4.7583,3622,0.0011577020129689955,2.9364032115732694,True,Upregulated in Tumor
C8orf44-SGK3,-1.4688,8.1159,9.5847,0.0001839921770153362,-5.1319,3625,0.0011613078648581774,2.9350526327291933,True,Downregulated in Tumor
CYP46A1,-1.0198,5.0277,6.0475,0.00018406583267654912,-4.6455,3626,0.0011614523584223507,2.934998599810046,True,Downregulated in Tumor
MSANTD1,-1.2139,3.9123,5.1262,0.00018603788348526634,-4.0695,3632,0.0011719567109424267,2.9310884297394657,True,Downregulated in Tumor
ARSG,-1.1847,4.7511,5.9357,0.00018730317039158985,-4.0556,3634,0.0011792780788551392,2.9283837743176497,True,Downregulated in Tumor
CORO2B,-1.0441,4.8674,5.9115,0.00018749045568789335,-4.4609,3636,0.0011798079279810231,2.9281886898189793,True,Downregulated in Tumor
RFWD3,1.3232,6.7143,5.3911,0.000188393379510866,5.1727,3640,0.0011841869569254434,2.9265797267082516,True,Upregulated in Tumor
AKR1C3,-2.4402,6.4689,8.9091,0.0001890717160366115,-5.8166,3642,0.0011877981501695967,2.9252573554117185,True,Downregulated in Tumor
DNAJC12,-1.9501,6.6726,8.6228,0.00018997815095321585,-4.0498,3644,0.001192837566907129,2.923418691785483,True,Downregulated in Tumor
RAMP2-AS1,-1.2003,6.5823,7.7826,0.00019062862794869034,-4.336,3647,0.0011957344642448187,2.922365253054015,True,Downregulated in Tumor
NUS1P3,1.1365,6.882,5.7454,0.0001906485719215515,4.3754,3648,0.0011957344642448187,2.922365253054015,True,Upregulated in Tumor
TNK2,-1.1068,7.4308,8.5375,0.0001922978672298418,-4.8177,3653,0.001204427922863066,2.9192191845734454,True,Downregulated in Tumor
PDK4,-3.1251,6.0569,9.182,0.00019279449901589212,-5.7138,3655,0.001206877739393601,2.9183367231056967,True,Downregulated in Tumor
E2F7,1.7583,5.6858,3.9276,0.0001939240115292519,5.7529,3659,0.0012126213128694407,2.916274802932448,True,Upregulated in Tumor
FAM73A,-1.0,7.4958,8.4958,0.00019583831842641736,-5.6304,3667,0.0012219200233423587,2.9129572184451415,True,Downregulated in Tumor
TEF,-1.6197,6.6781,8.2978,0.00019793601800851065,-6.2567,3672,0.0012333268224495434,2.9089218233405316,True,Downregulated in Tumor
CD34,-1.5638,7.1993,8.7632,0.00020161580282472308,-6.8034,3686,0.0012513308083497376,2.9026278627696165,True,Downregulated in Tumor
RNF128,-1.9458,4.5459,6.4916,0.00020236710624480075,-4.7945,3689,0.0012551258853025322,2.90131271358496,True,Downregulated in Tumor
C10orf67,1.2277,6.6459,5.4183,0.0002032244472593043,5.4717,3693,0.0012590780810432932,2.8999473365206034,True,Upregulated in Tumor
PA2G4P2,1.0431,6.2088,5.1657,0.00020582493051620517,5.323,3696,0.0012741543317669843,2.8947779649556162,True,Upregulated in Tumor
MMRN1,-2.3686,3.3403,5.709,0.00020648579745289347,-5.4411,3699,0.001277208717416113,2.893738125903972,True,Downregulated in Tumor
PADI2,-1.7076,7.5866,9.2942,0.00020715148914146153,-4.1938,3700,0.0012809800193396325,2.8924576443054444,True,Downregulated in Tumor
ANGPTL7,-1.3696,4.3602,5.7298,0.00021042028677604847,-4.2837,3710,0.0012973755115827524,2.886934303788906,True,Downregulated in Tumor
RBP4,-4.5598,3.3314,7.8912,0.00021043925484026758,-5.871,3711,0.0012973755115827524,2.886934303788906,True,Downregulated in Tumor
MEF2C,-1.409,6.9008,8.3098,0.00021076039219548444,-4.6667,3713,0.0012984881919143765,2.886561995368329,True,Downregulated in Tumor
CYP27B1,1.0032,6.3497,5.3465,0.00021162867279868005,5.0895,3717,0.0013025385847978506,2.885209402833357,True,Upregulated in Tumor
MYBL1,1.6008,7.0033,5.4025,0.0002125922887825856,4.4101,3722,0.0013068542631234708,2.883772841073069,True,Upregulated in Tumor
SUSD3,-2.1403,5.5264,7.6668,0.00021372563406335892,-4.2366,3724,0.0013131156034827207,2.8816970380045306,True,Downregulated in Tumor
PAQR4,1.2378,7.4346,6.1968,0.00021574174668515368,5.2306,3728,0.0013240802478960076,2.878085693021475,True,Upregulated in Tumor
AGR2,-3.4101,7.5453,10.9554,0.00021587330674924964,-4.0104,3729,0.0013244239864273841,2.8779729624120254,True,Downregulated in Tumor
FAM109A,-1.1845,5.1289,6.3133,0.00021612231549770618,-4.011,3731,0.0013253493912054456,2.8776696170705924,True,Downregulated in Tumor
GOLGA2P5,-1.1898,6.1179,7.3077,0.00021643689181019207,-4.3176,3732,0.0013269228522554113,2.8771543264300172,True,Downregulated in Tumor
KIAA1211L,-1.4843,5.9023,7.3866,0.0002168244203920745,-4.0026,3735,0.0013282309875691204,2.8767263919082793,True,Downregulated in Tumor
ACOT7,1.0168,7.66,6.6432,0.00022005348501644856,4.737,3743,0.0013451305736511738,2.871235556060261,True,Upregulated in Tumor
ADHFE1,-1.2861,6.1132,7.3993,0.00022020388892667219,-4.5035,3744,0.0013456904323296633,2.87105483535258,True,Downregulated in Tumor
ITGA1,-1.4342,6.6792,8.1134,0.0002213566235439775,-6.2847,3747,0.0013516518672768096,2.8691351512860783,True,Downregulated in Tumor
PTTG3P,3.0834,7.3829,4.2995,0.00022342135560030356,6.7568,3753,0.0013618462879657015,2.8658719086167417,True,Upregulated in Tumor
SDC3,-1.4644,8.2,9.6644,0.00022636190287577516,-5.884,3762,0.001376703970706469,2.861159434986403,True,Downregulated in Tumor
IRS2,-1.0213,8.8544,9.8758,0.0002265541571807263,-5.6818,3763,0.001377507073158389,2.8609061624756174,True,Downregulated in Tumor
DMGDH,-1.2959,4.1026,5.3985,0.00022891660002835484,-4.0213,3771,0.0013889185384907874,2.85732322533611,True,Downregulated in Tumor
COMP,1.6333,6.8599,5.2267,0.00022977908197566912,4.0875,3774,0.001393043295072419,2.856035385716129,True,Upregulated in Tumor
HBA1,-4.0706,7.0208,11.0914,0.00023076113559269748,-5.7098,3777,0.0013978858306489062,2.8545282972197548,True,Downregulated in Tumor
SCAF1,-1.6754,5.4179,7.0933,0.00023103824767259598,-4.0067,3779,0.0013988237911481865,2.8542369898339763,True,Downregulated in Tumor
STX1B,-1.0991,5.2655,6.3647,0.00023190070873590075,-4.3067,3782,0.0014029318392060838,2.852963428455435,True,Downregulated in Tumor
SLC12A2,-1.425,8.6013,10.0263,0.00023456584082657883,-4.4684,3788,0.0014168074018247423,2.8486891829280574,True,Downregulated in Tumor
PLTP,-1.2117,8.3264,9.5382,0.0002349310982443363,-6.4904,3789,0.0014186390941753535,2.8481280762436647,True,Downregulated in Tumor
LMO2,-1.2118,7.4488,8.6605,0.00023694401608226524,-5.4684,3792,0.001429662206741094,2.844766563288764,True,Downregulated in Tumor
ZNF652,-1.0794,8.9505,10.0299,0.00023746549337546905,-4.8559,3793,0.0014324309223387114,2.8439263123068,True,Downregulated in Tumor
MGC12488,-1.2256,5.1508,6.3764,0.00023919162828159635,-3.9889,3796,0.0014417029649849643,2.841124208379486,True,Downregulated in Tumor
RP11-196G18.24,1.1344,6.7853,5.6509,0.0002402470117389771,4.0274,3799,0.0014467001636193598,2.8396214694191584,True,Upregulated in Tumor
PELI2,-1.5084,5.3376,6.8461,0.00024215041979958632,-5.3775,3803,0.0014565327586720366,2.8366797432707727,True,Downregulated in Tumor
GSTM3,-1.6385,8.9723,10.6108,0.00024277589589308376,-4.3496,3805,0.0014598455973807507,2.835693075552243,True,Downregulated in Tumor
TEAD4,1.0744,7.6155,6.5411,0.000244250924342401,5.6936,3809,0.001467172787858791,2.833518736603419,True,Upregulated in Tumor
DDIAS,1.1996,6.8407,5.6411,0.00024537543430087704,5.7381,3814,0.0014719952639758959,2.832093587303169,True,Upregulated in Tumor
MID1,-1.3415,6.4424,7.7839,0.0002456508753743936,-4.0619,3815,0.0014732613443161535,2.8317202060923496,True,Downregulated in Tumor
LBH,-1.089,8.4571,9.5461,0.0002471160196337421,-4.8909,3822,0.0014793339950863473,2.829933762549934,True,Downregulated in Tumor
TCN1,-2.8188,5.2764,8.0952,0.00024753890689693526,-5.044,3823,0.001481477946586942,2.829304809082266,True,Downregulated in Tumor
GPD1,-4.1603,3.3834,7.5437,0.00024937414936007825,-5.7931,3827,0.0014907455244854394,2.826596485818678,True,Downregulated in Tumor
WNK4,-2.2317,4.6012,6.8329,0.0002523180775404892,-4.27,3835,0.0015053553100720712,2.8223609811389903,True,Downregulated in Tumor
FFAR3,-1.8421,3.8664,5.7086,0.0002538428678885535,-4.4693,3838,0.0015132685818890317,2.8200839845475283,True,Downregulated in Tumor
TMTC1,-2.6287,6.1146,8.7433,0.00025619080577952665,-6.1712,3844,0.0015248817992288164,2.8167638192235547,True,Downregulated in Tumor
ZNF800,1.1014,6.5056,5.4042,0.0002597026598584995,5.3315,3855,0.0015413740227139996,2.81209196459682,True,Upregulated in Tumor
FOXM1,5.271,7.2194,1.9484,0.00026070729039983867,6.321,3856,0.0015469353745716568,2.810527829192145,True,Upregulated in Tumor
MMP9,2.4093,8.6868,6.2775,0.00026087859226262363,5.7259,3857,0.0015472666321456315,2.8104348402168275,True,Upregulated in Tumor
TNFSF12,-1.2991,6.3709,7.67,0.0002616987069586419,-5.5476,3860,0.0015508183679310862,2.809439063839786,True,Downregulated in Tumor
LINC01023,-1.3214,4.2123,5.5338,0.00026176735152773936,-4.005,3861,0.0015508183679310862,2.809439063839786,True,Downregulated in Tumor
DSCAM-AS1,1.7646,5.8676,4.103,0.000262381787463094,3.9912,3863,0.0015540500380936035,2.808535001675339,True,Upregulated in Tumor
OLR1,1.2904,7.0253,5.7349,0.0002631712339964837,5.2979,3868,0.0015564053858118227,2.80787727502564,True,Upregulated in Tumor
RP11-1007O24.2,-1.375,2.533,3.908,0.0002640154695833761,-4.2262,3873,0.001559688599036314,2.8069621024275837,True,Downregulated in Tumor
LINC01094,1.3498,5.7186,4.3687,0.00026462090383452754,5.7821,3878,0.0015612496853362533,2.8065276361481475,True,Upregulated in Tumor
CDH5,-1.4861,6.0141,7.5003,0.0002674832796943226,-5.3507,3886,0.00157488868744367,2.8027501365647636,True,Downregulated in Tumor
