gene,log2FC,mean_tumor,mean_normal,p_value,t_statistic,rank,adj_p_value,neg_log10_p,significant,direction
AF213884.2,0.1934,5.889,5.6955,0.12649628845446684,1.64,13466,0.21492908657642962,0.6677048070081286,False,Not Significant
NSF,-0.3222,5.2676,5.5898,0.12663455230277035,-1.6398,13467,0.21514803272350083,0.667262620677099,False,Not Significant
CTNND2,-0.4785,5.3346,5.8131,0.12664602221163054,-1.6168,13468,0.21515154352554994,0.6672555338843564,False,Not Significant
C1orf109,-0.2004,8.4156,8.616,0.1266654488053359,-1.6018,13469,0.21516856995070796,0.6672211665272892,False,Not Significant
NR2F2,-0.3575,9.2813,9.6388,0.12668634784412067,-1.6018,13470,0.21518809492750415,0.6671817592617362,False,Not Significant
MFSD1,-0.2422,9.4191,9.6613,0.12670753492269132,-1.6303,13471,0.21520057377217522,0.6671565750792666,False,Not Significant
ZMIZ2,-0.1785,9.1702,9.3487,0.12677154400550794,-1.6322,13473,0.21528486059868046,0.6669865098403829,False,Not Significant
ATXN7L3,-0.1219,8.4372,8.5591,0.12679145883308215,-1.5598,13474,0.21530269987389936,0.6669505241338536,False,Not Significant
RP4-665N4.4,0.9111,4.1363,3.2252,0.12691577593398895,1.7121,13476,0.21548181607076783,0.6665893728968754,False,Not Significant
AKNA,-0.3888,6.9342,7.323,0.1269327127990824,-1.6148,13477,0.21549458105238592,0.6665636463785928,False,Not Significant
MIR3934,0.3525,9.7271,9.3746,0.12701473427905366,1.6812,13478,0.21561783056126635,0.6663153279279039,False,Not Significant
ZC3H15,0.1579,10.0028,9.8449,0.12709261894343163,1.5546,13479,0.2157340397229554,0.666081324079232,False,Not Significant
ALS2CL,0.1871,7.0252,6.8381,0.1271533464714247,1.6611,13480,0.2158211103313203,0.6659060774844124,False,Not Significant
PLCXD2,0.8457,4.9115,4.0659,0.12720827085353445,1.7039,13481,0.21589831890281644,0.6657507392964908,False,Not Significant
KCTD16,0.375,4.8785,4.5034,0.1272297005136037,1.6013,13482,0.21591867287874592,0.6657097977883716,False,Not Significant
MAPK4,0.831,4.8229,3.9919,0.12725278434979478,1.7173,13483,0.21594183089247976,0.6656632207224058,False,Not Significant
C18orf49,0.2081,6.7339,6.5258,0.1272622274903133,1.6865,13484,0.2159418395860552,0.6656632032381984,False,Not Significant
RAI14,0.4653,8.4153,7.95,0.12732622270614616,1.6796,13485,0.2160344067865498,0.6654770752955953,False,Not Significant
ZNF350,-0.2876,6.704,6.9915,0.12737716476227412,-1.6264,13487,0.21608879141105003,0.665367759514614,False,Not Significant
KCNK10,0.6613,4.9489,4.2876,0.12738768250326635,1.7363,13488,0.2160906120755289,0.6653641003650563,False,Not Significant
ARMC9,0.1696,6.1096,5.9399,0.1274076456829239,1.5513,13489,0.21609270255807678,0.6653598989764126,False,Not Significant
RAD51L3-RFFL,0.2119,7.4509,7.2391,0.12740780408690802,1.619,13490,0.21609270255807678,0.6653598989764126,False,Not Significant
NOC3L,0.1952,8.083,7.8878,0.12744132186459373,1.5802,13491,0.21611799496938364,0.6653090702730048,False,Not Significant
NXPH2,-0.3118,5.2782,5.5899,0.12744160787268025,-1.5533,13492,0.21611799496938364,0.6653090702730048,False,Not Significant
FAM230B,0.1354,6.4791,6.3437,0.1274526332111113,1.6103,13493,0.21612067352480743,0.6653036876826683,False,Not Significant
RP4-758J24.5,-0.4038,6.187,6.5908,0.1274726087900157,-1.69,13494,0.21612271227440433,0.6652995908347858,False,Not Significant
SH3GL2,1.1776,2.4989,1.3214,0.12747272736639365,1.6815,13495,0.21612271227440433,0.6652995908347858,False,Not Significant
UAP1,0.373,9.7178,9.3448,0.12752586553834266,1.6476,13496,0.21619678449298163,0.6651507696210964,False,Not Significant
PPCS,-0.2124,9.147,9.3594,0.12757705373054187,-1.5907,13497,0.21626754014631386,0.665008659447706,False,Not Significant
PAK2,-0.178,8.4938,8.6718,0.12768775400808993,-1.5943,13499,0.21641751279007693,0.6647075984621739,False,Not Significant
ARHGEF7-IT1,0.545,5.2652,4.7201,0.12769389959204713,1.7299,13500,0.21641751279007693,0.6647075984621739,False,Not Significant
MBOAT1,-0.3983,8.0007,8.399,0.12771203628747943,-1.5968,13501,0.21643221911395671,0.6646780876419434,False,Not Significant
UCHL3,-0.2814,8.5769,8.8583,0.12779595191519738,-1.5817,13502,0.21655838985481532,0.6644249862723135,False,Not Significant
CRB2,0.5059,5.2418,4.736,0.1278079336592531,1.6623,13503,0.21656265438226402,0.6644164341099856,False,Not Significant
TMEM185B,0.2494,7.3952,7.1458,0.12790461542976,1.638,13504,0.2167047110761675,0.6641316471843646,False,Not Significant
UBAC2-AS1,0.3102,5.7999,5.4897,0.12791071342148785,1.6422,13505,0.2167047110761675,0.6641316471843646,False,Not Significant
CRH,0.3802,6.0981,5.7179,0.12793834675494112,1.6057,13506,0.2167354785838185,0.6640699908860519,False,Not Significant
KRT4,0.2866,6.3042,6.0176,0.1279555541046664,1.6657,13507,0.2167451006904194,0.6640507105399347,False,Not Significant
AF090939,-0.2893,5.8731,6.1624,0.127962972907613,-1.679,13508,0.2167451006904194,0.6640507105399347,False,Not Significant
CCDC18,0.3584,5.5296,5.1711,0.1279729906940349,1.5829,13509,0.21674602317562502,0.664048862150372,False,Not Significant
NAA60,-0.1606,8.8907,9.0513,0.12810812145586764,-1.578,13510,0.2169588318956515,0.6636226660442184,False,Not Significant
LINC01206,0.2655,5.3617,5.0961,0.1281332641327951,1.687,13511,0.21698535144388661,0.6635695841322232,False,Not Significant
LBX1-AS1,0.3749,6.56,6.185,0.12816407361665275,1.6592,13512,0.21702146272565237,0.6634973136980757,False,Not Significant
DSG1,-1.196,2.8954,4.0914,0.12817538903971745,-1.6114,13513,0.21702456162426811,0.6634911123530878,False,Not Significant
LCTL,0.4938,3.2506,2.7567,0.12820670759532585,1.603,13514,0.2170615265488423,0.6634171470119136,False,Not Significant
CTA-254O6.1,0.1828,0.1828,0.0,0.1282590317565079,1.5516,13515,0.2171340471023974,0.6632720728635911,False,Not Significant
CAMSAP2,-0.2483,8.6925,8.9407,0.1283461390970374,-1.5774,13516,0.21726117057199165,0.6630178848767307,False,Not Significant
APBA2,0.3984,6.606,6.2076,0.12835311375094455,1.6052,13517,0.21726117057199165,0.6630178848767307,False,Not Significant
GIGYF2,-0.1541,8.1525,8.3067,0.12843069600804216,-1.6223,13518,0.21737641105666552,0.6627875858419764,False,Not Significant
COX7A2L,-0.1205,10.3793,10.4998,0.12845738094127312,-1.5782,13519,0.21738993468331855,0.6627605679437872,False,Not Significant
MUSK,-0.4675,4.2962,4.7638,0.12845768867650642,-1.5807,13520,0.21738993468331855,0.6627605679437872,False,Not Significant
TBX20,0.992,3.5324,2.5405,0.1284892381523946,1.6904,13521,0.21742724420729154,0.6626860385957748,False,Not Significant
ZNF541,0.3216,5.1273,4.8057,0.12850970468189402,1.5917,13522,0.21743482422957416,0.6626708983382572,False,Not Significant
PLCXD1,-0.216,6.6948,6.9108,0.1285182848641815,-1.6183,13523,0.21743482422957416,0.6626708983382572,False,Not Significant
RP1-100J12.1,1.0421,4.3538,3.3117,0.1285272617809187,1.7222,13524,0.21743482422957416,0.6626708983382572,False,Not Significant
LINC00645,1.0983,3.2355,2.1372,0.12853173066892443,1.6938,13525,0.21743482422957416,0.6626708983382572,False,Not Significant
PRKG2,0.3503,5.0193,4.6689,0.1285870894614762,1.6729,13526,0.2175123914593062,0.6625159966904657,False,Not Significant
CTD-2520I13.1,-1.2825,2.7565,4.039,0.12861198266528312,-1.6912,13527,0.21753225474461468,0.6624763386218826,False,Not Significant
GRASPOS,0.2786,5.7594,5.4808,0.1286178471234767,1.6743,13528,0.21753225474461468,0.6624763386218826,False,Not Significant
CBR1,-0.3437,6.9845,7.3281,0.12869014896531053,-1.5487,13529,0.21763537670343544,0.662270508522028,False,Not Significant
SCFD2,-0.1782,7.4099,7.5881,0.12870076489606763,-1.5707,13530,0.21763537670343544,0.662270508522028,False,Not Significant
LA16c-381G6.1,0.2319,6.5841,6.3522,0.12872192063927615,1.6109,13531,0.21763537670343544,0.662270508522028,False,Not Significant
ZNF280B,0.3206,5.479,5.1584,0.1287237096933504,1.6103,13532,0.21763537670343544,0.662270508522028,False,Not Significant
KRT36,-0.2157,6.9184,7.1341,0.12872637906152062,-1.6429,13533,0.21763537670343544,0.662270508522028,False,Not Significant
GUCY2F,0.8534,4.682,3.8286,0.12873957732745783,1.6502,13534,0.21764160848620032,0.6622580730891451,False,Not Significant
LINC00528,1.1506,2.4604,1.3098,0.12876266365122893,1.6768,13535,0.21766455443960978,0.6622122878381852,False,Not Significant
OR12D3,0.3591,5.9795,5.6204,0.12883712875432654,1.5997,13538,0.21774217062335582,0.6620574520089524,False,Not Significant
CTB-113P19.1,0.6075,5.4307,4.8232,0.1288612285942443,1.662,13539,0.2177556199476588,0.6620306276830502,False,Not Significant
XK,0.4947,4.6469,4.1522,0.12886412124524912,1.5648,13540,0.2177556199476588,0.6620306276830502,False,Not Significant
NPCDR1,0.2102,5.9404,5.7302,0.12901315912623673,1.6102,13541,0.2179913655423009,0.6615607080999691,False,Not Significant
TRBV7-3,-0.192,6.8373,7.0293,0.12905476302596064,-1.7024,13542,0.21804556033333183,0.661452751652168,False,Not Significant
CLLU1,0.6896,3.8318,3.1422,0.12908820522833087,1.6789,13543,0.21808595847479953,0.6613722956923846,False,Not Significant
BCORL1,0.9645,6.0822,5.1177,0.1291163231792815,1.7476,13544,0.2181173563453899,0.6613097747462975,False,Not Significant
RP5-882O7.1,0.0606,13.4549,13.3942,0.12916361867098422,1.5932,13546,0.21816503729456066,0.6612148473621028,False,Not Significant
BCOR,-0.3124,6.5267,6.8391,0.12923593231663402,-1.5778,13547,0.21825880327289549,0.6610282303910652,False,Not Significant
NR2F2-AS1,-0.9017,3.844,4.7457,0.129238210958968,-1.6265,13548,0.21825880327289549,0.6610282303910652,False,Not Significant
LINC00486,0.4126,6.5275,6.1149,0.12927051472100679,1.5863,13549,0.21829724531822534,0.6609517445961398,False,Not Significant
CTA-250D10.23,-0.2313,6.3654,6.5968,0.1293392474893563,-1.6716,13550,0.2183971942846105,0.6607529452463223,False,Not Significant
C21orf90,0.4322,4.9559,4.5237,0.12936429915953976,1.5961,13551,0.21842337574867315,0.6607008851275267,False,Not Significant
PRR14,-0.1095,9.2572,9.3667,0.1293809186197065,-1.5883,13552,0.21843531715015382,0.660677142508438,False,Not Significant
NSD1,0.3009,6.8334,6.5325,0.12944904365268176,1.6291,13553,0.21853420783393776,0.6604805719168674,False,Not Significant
LINC00605,-0.3381,5.0134,5.3515,0.12951737928498847,-1.5442,13554,0.218633439430466,0.6602834130657379,False,Not Significant
KCNK16,-0.3949,4.915,5.31,0.12958970556299892,-1.5881,13556,0.21869106027560406,0.6601689698308051,False,Not Significant
PLA2G5,0.4128,5.6731,5.2603,0.12960190800763863,1.6307,13558,0.21869106027560406,0.6601689698308051,False,Not Significant
TM9SF3,-0.1622,10.0338,10.196,0.12960886264585625,-1.5484,13560,0.21869106027560406,0.6601689698308051,False,Not Significant
LSM3,0.1722,9.745,9.5727,0.12968354180866018,1.5506,13561,0.2188009318326189,0.6599508327549565,False,Not Significant
LINC00685,-0.6746,5.1082,5.7828,0.1298457423928549,-1.6539,13562,0.21904343189574824,0.6594697647829947,False,Not Significant
WI2-89031B12.1,-1.8573,1.9953,3.8527,0.12984641900358537,-1.6934,13563,0.21904343189574824,0.6594697647829947,False,Not Significant
LRRC2-AS1,0.9447,3.6643,2.7196,0.1299130505688476,1.6787,13564,0.21913967834084586,0.6592789801557262,False,Not Significant
STAM-AS1,1.0585,3.4936,2.4351,0.12994748599181274,1.6753,13565,0.21918160556525437,0.6591958960668342,False,Not Significant
FEZF2,-0.8645,2.9391,3.8036,0.12997320601509574,-1.6242,13566,0.2192088274823375,0.659141960909951,False,Not Significant
RP13-436F16.1,0.4367,5.0755,4.6387,0.1299876507361893,1.6931,13567,0.21921703020889002,0.6591257100487564,False,Not Significant
C1QL1,-0.1829,6.9698,7.1527,0.12999728369562732,-1.5798,13568,0.2192171175527678,0.659125537010391,False,Not Significant
LPAR5,0.5585,5.3328,4.7743,0.13003074362521305,1.7091,13569,0.2192497388322088,0.6590609152882531,False,Not Significant
CCDC153,-0.4084,3.8394,4.2478,0.1301372259466569,-1.5482,13571,0.21940459285679093,0.6587542854601088,False,Not Significant
PIH1D3,0.3784,5.7018,5.3234,0.13016391313164968,1.6692,13572,0.2194334167736623,0.6586972344855471,False,Not Significant
AMIGO3,-0.1569,7.2241,7.381,0.13024648954662846,-1.5694,13573,0.2195564488931599,0.6584538021142212,False,Not Significant
DPEP1,0.3108,5.5774,5.2666,0.13041641045866442,1.6774,13575,0.2198104951229644,0.6579515754922572,False,Not Significant
MRPL16,-0.1605,8.3587,8.5192,0.13043367490353883,-1.5413,13576,0.21982340024992403,0.657926078707376,False,Not Significant
SAMD11,0.1555,7.8082,7.6528,0.13048214330299004,1.5754,13577,0.21988888847112117,0.6577967160580463,False,Not Significant
AX747444,0.4788,5.0171,4.5382,0.1305198907079039,1.6735,13579,0.21992010452881958,0.6577350667428039,False,Not Significant
TTC30B,-0.3223,5.9626,6.2849,0.13053950352987373,-1.675,13580,0.21993695440084762,0.6577017931767779,False,Not Significant
SUCNR1,0.3168,5.1164,4.7996,0.13062171836894762,1.5532,13581,0.22005926782133287,0.6574603363539012,False,Not Significant
TDRD10,0.522,6.2402,5.7182,0.13069197477469569,1.6721,13582,0.220161418262777,0.6572587857442103,False,Not Significant
UG0898H09,-0.402,3.2695,3.6715,0.13070260109374518,-1.5743,13583,0.22016310925604723,0.6572554500724486,False,Not Significant
NDUFAF5,0.1978,7.7792,7.5814,0.13073528074272936,1.5739,13584,0.22020194518504474,0.657178848945557,False,Not Significant
NMT1,-0.1887,8.192,8.3807,0.130785946109646,-1.5888,13585,0.22026176938124487,0.6570608763744027,False,Not Significant
TMEM255B,0.3149,5.5442,5.2293,0.130790052395699,1.6609,13586,0.22026176938124487,0.6570608763744027,False,Not Significant
SULT1C2,1.5932,5.5276,3.9343,0.1308314815262481,1.7378,13587,0.22031532327375847,0.6569552959413508,False,Not Significant
OR5H1,1.4227,3.5456,2.1229,0.13090926384001025,1.7006,13588,0.22041797418135273,0.6567529934432456,False,Not Significant
APLNR,-0.6867,6.1228,6.8094,0.13091170678104905,-1.6124,13589,0.22041797418135273,0.6567529934432456,False,Not Significant
RP11-324L17.1,-0.3506,3.6144,3.965,0.13099194615036733,-1.5596,13590,0.22053684532158974,0.6565188421006148,False,Not Significant
PLAC8L1,1.1825,5.1699,3.9873,0.13102756633487928,1.7397,13591,0.2205805840440025,0.6564327177056711,False,Not Significant
ZNF616,0.5551,5.152,4.597,0.13123458910799513,1.6928,13593,0.22089659374611406,0.6558109809536995,False,Not Significant
ICOS,0.2649,5.9123,5.6474,0.13126587874878265,1.5951,13594,0.22093300763367274,0.6557393952092505,False,Not Significant
ADAM23,0.3218,5.5504,5.2287,0.131310981252498,1.597,13595,0.22099266282141625,0.655622145088955,False,Not Significant
RP11-33O4.1,0.1593,7.7369,7.5776,0.13132249034093454,1.5767,13596,0.22099577662552092,0.6556160258884524,False,Not Significant
CCDC117,0.2848,8.4934,8.2086,0.1314052644883535,1.5556,13597,0.22110809389809058,0.6553953593166303,False,Not Significant
SLFN5,0.2338,8.117,7.8832,0.131408560350797,1.5551,13598,0.22110809389809058,0.6553953593166303,False,Not Significant
REC114,-0.3687,4.2334,4.6021,0.13144536916177857,-1.5536,13599,0.2211537647195745,0.6553056631990996,False,Not Significant
TOLLIP-AS1,-0.2136,5.1162,5.3298,0.13149452879685158,-1.5442,13600,0.22121468357053617,0.6551860492388994,False,Not Significant
USP46-AS1,-0.5274,4.083,4.6104,0.13150825573030206,-1.643,13601,0.22121468357053617,0.6551860492388994,False,Not Significant
TBX5,0.2046,5.8806,5.676,0.1315105824268546,1.6357,13602,0.22121468357053617,0.6551860492388994,False,Not Significant
FOXQ1,0.2246,7.3477,7.123,0.13155841531121681,1.6582,13603,0.22126548159765896,0.6550863326653462,False,Not Significant
HPYR1,-2.1603,4.4992,6.6595,0.13167056250615503,-1.6599,13605,0.221434948191167,0.6547538350887906,False,Not Significant
COLCA2,-0.3971,5.3005,5.6976,0.131719952905131,-1.5609,13606,0.22148233704229386,0.6546609025376674,False,Not Significant
WDR20,-0.2019,6.3912,6.5931,0.13172357237063814,-1.5528,13607,0.22148233704229386,0.6546609025376674,False,Not Significant
CPA1,1.2918,3.5866,2.2948,0.1317277815765531,1.7004,13608,0.22148233704229386,0.6546609025376674,False,Not Significant
MCHR2,0.2751,7.266,6.9909,0.13179138750005084,1.6228,13609,0.22157299919179685,0.6544831636929854,False,Not Significant
APC,0.3287,7.6938,7.3651,0.1318197437269273,1.6069,13610,0.22160438916033043,0.6544216420968826,False,Not Significant
GSTCD,0.3379,6.9076,6.5697,0.13187115938298322,1.6054,13611,0.22167453726270342,0.654284189435748,False,Not Significant
DMRT1,1.274,2.3565,1.0825,0.13200964895160236,1.6654,13612,0.2218910349700751,0.6538602441477975,False,Not Significant
HIGD2A,-0.1614,10.1845,10.3459,0.13202911225507638,-1.5324,13613,0.22190744790980294,0.6538281212387123,False,Not Significant
HEATR6,0.2953,6.8015,6.5062,0.1320799743354561,1.6153,13614,0.22197662794147463,0.6536927502808849,False,Not Significant
CA8,-0.5062,5.7301,6.2363,0.1322030612212534,-1.5498,13615,0.22216717155653895,0.6533201140051798,False,Not Significant
PRSS53,0.2466,5.7973,5.5507,0.132213622912165,1.6041,13616,0.22216860254335602,0.6533173167076648,False,Not Significant
RPRD1A,-0.1844,8.8671,9.0515,0.13237426057082663,-1.5434,13619,0.22238319095173836,0.6528980424172769,False,Not Significant
SRD5A3,0.4096,8.939,8.5294,0.13238020370466244,1.5917,13620,0.22238319095173836,0.6528980424172769,False,Not Significant
CASP16,-0.3577,5.322,5.6797,0.1325100242641465,-1.6173,13621,0.22257266103764642,0.6525281818236873,False,Not Significant
ZNF230,-0.5225,5.1879,5.7104,0.13251244705659176,-1.5851,13622,0.22257266103764642,0.6525281818236873,False,Not Significant
TRAT1,0.5921,4.3454,3.7533,0.13260493588829428,1.5975,13623,0.22269628968282398,0.652287018635917,False,Not Significant
ASXL2,-0.2449,8.8653,9.1102,0.13261363328841777,-1.6716,13624,0.22269628968282398,0.652287018635917,False,Not Significant
GSR,0.3229,7.802,7.4792,0.13261525117694392,1.5751,13625,0.22269628968282398,0.652287018635917,False,Not Significant
ZNF257,-0.743,2.9019,3.645,0.13264504438147104,-1.5561,13627,0.22271362849108808,0.6522532064173361,False,Not Significant
TELO2,-0.1797,7.7388,7.9184,0.1326825474998231,-1.5487,13628,0.22276024998502733,0.652162303409963,False,Not Significant
KRT222,-0.8189,1.7238,2.5427,0.1327029967898485,-1.6318,13629,0.2227782351274293,0.6521272409030566,False,Not Significant
BC038205,0.4488,5.1908,4.742,0.1327509027907194,1.6582,13631,0.22281356137938904,0.6520583796877252,False,Not Significant
KLF7,-0.309,7.3414,7.6505,0.1327532547519157,-1.5898,13632,0.22281356137938904,0.6520583796877252,False,Not Significant
KIR2DS4,0.7346,5.3421,4.6075,0.1328908238592965,1.6483,13633,0.22302809725670825,0.6516404207416445,False,Not Significant
LINC01393,1.1718,3.0084,1.8365,0.1329336690286703,1.6743,13634,0.22307166857653749,0.6515555841858758,False,Not Significant
B4GALT1,0.719,9.6018,8.8829,0.13294603464640145,1.6443,13636,0.22307166857653749,0.6515555841858758,False,Not Significant
ZNF789,0.2757,5.7906,5.515,0.13301335552241456,1.5911,13638,0.223151897224875,0.6513994164605053,False,Not Significant
WDR90,0.2394,7.1641,6.9247,0.13304491270886756,1.6403,13639,0.22318847443206175,0.6513282363464535,False,Not Significant
NDUFC1,-0.1431,10.166,10.3091,0.13307643492173976,-1.5435,13640,0.22322498761066026,0.6512571924673336,False,Not Significant
